,test_comment,sim,y_true
1443,เป็นร้านอาหารแนวใหม่ออแกนิคปลูกผักเองอยู่หลังร้านชอบแนวคิดเขามากๆอาหารอร่อยจานใหญ่สมกับที่คนรีวิวเยอะมากๆร้านหาง่ายแม้จะอยู่นอกเมืองที่จอดรถเยอะแนะนำให้โทรมาจองคิวก่อนไม่งั้นรอนานมากมาให้ตรงเวลาด้วยนะคะไม่งั้นเลยคิวชอบค่ะโดยรวมทุกอย่างโอเคเลย,0.195,0
1444,รัานนี้อยู่แถวถนนอักษะมีทั้งindooroutdoorบรรยากาศดีมากกว้างขวางมีสัตว์ให้ชมหลายชนิดสามารถพาน้องหมามาด้วยได้แต่นั่งข้างนอกนะคะอาหารรสชาติดีเลยอร่อยทุกอย่างพนักงานบริการดีอาหารได้ไวเหมาะสำหรับทุกคนเลยค่ะแนะนำเลยร้านดีดีจริง:),0.20121951219512196,0
1445,"เป็นร้านที่ถ้าไปแถวนั้นก็จะซื้อมาประจำ
มีขนมปังหลากหลายหน้าเช่นไส้กรอกเบคอนชีสอร่อยหลายอย่างมีแดนิชมีแซนด์วิชหมูทอดแซนด์วิชเนื้อมีครอกเก้มีเค้กแต่เฉยๆอะแล้วก็ตามชื่อร้านเลยคือคัสตาร์ดแต่ส่วนตัวเฉยๆกับคัสตาร์ดมากกก

ขนมปังที่ชอบซื้อประจำเป็นหน้าไข่ปลาอันยาวๆเค็มๆชูครีมก็อร่อยค่ะ

วันนี้ซื้อมาเป็นขนมปังหน้าครอกเก้ก็อร่อยดีค่ะเป็นครอกเก้หมูมั้ง?ราดซอสทงคัคสึมีชีสโรยหน้ามา",0.2846715328467153,0
1446,ถ้ามาจากราชดำเนินเจอแยกผ่านฟ้าเลี้ยวขวาไปตรงภูเขาทองรีบมองซ้ายหาที่จอดเลยร้านนี้คนเยอะมากตลอดเวลาที่เห็นเปิดด้วยเส้นจันท์ที่เหนียวนุ่มมันกุ้งและกุ้งสดๆเสริฟร้อนๆคิดแล้วอยากกินอีกไม่เพียงเท่านั้นยังมีน้ำส้มคั้นที่สั่งกันแทบทุกโต๊ะเพราะมันคือน้ำส้มคั้นแท้ๆแม้ร้านนี้จะขายราคาค่อนข้างสูงแต่ด้วยวัตถุดิบต่างๆเรียกได้ว่าเกินคุ้ม,0.2845528455284553,0
1447,สาขานี้ร้านค่อนข้างใหญ่ค่ะมีหลายโซนมีโซนที่เป็นสวนผักออแกนิกด้วยค่ะมีมุมถ่ายรูปหลายมุมมีที่จอดรถส่วนเมนูน่ากินทุกเมนูจนเลือกไม่ถูกเลยจริงๆอาหารที่มาเสิร์ฟมีสีสันน่ากินมากๆค่ะรสชาติอร่อยเป็นอาหารจานสุขภาพที่ดึงดูดมากๆค่ะชอบค่ะ,0.0,0
1448,ร้านนี้อร่อยสมกับที่คนอื่นพูดรอคิวนานค่ะแต่คนที่รอคุ้มค่าการรอแน่นอนอาหารอร่อยทุกเมนูค่ะแนะนำให้มทลองค่ะ,0.25688073394495414,0
1449,ขนมปังทานยามว่างมีให้เลือกทั้งแบบหนักท้องและทานเล่นรสชาดไม่หวานจนเกินไปเคยลองทานล่าสุดเอแคร์30ต่อกล่องมีประมาณ5-6คำอร่อยดีครับซึ่งราคาก็ถือว่าไม่ถูกมากนักต้องแวะเวียนมาลองกันครับคนเยอะพอควรตอนพักเที่ยง,0.0,0
1450,"Isao
ร้านซูชิบาร์ญี่ปุ้นญี่ปุ่นค่าาา

สถานที่ตั้ง;
สุขุมวิท31ค่าาาา
มาbtsพร้อมพงศ์แล้วเดินมาสุขุมวิท31เข้าซอยมานิดเดียวก็เจอแล้วค่า
ร้านตกแต่งแบบคลาสสิกหน่อยนะคะไม่ได้ญี่ปุ่นจ๋าา
แต่โต๊ยังเป็นแบบญี่ปุ่นๆอยู่บีว่าเล็กไปนิดนึง
ร้านเปิดช่วงเย็น5โมงเย็น-4ทุ่มค่าวันที่บีไปอยู่จนร้านปิดถ้าให้ดีแนะนำให้ไปจองก่อน
เพราะโต๊ะอาจเต็มค่า

เมนูอาหาร;

-Crunchy(300บาท)
เป็นเมนูข้าวห่อสาหร่ายแป้งเทมปุ​ระไส้เนื้อปู
จุดเด่นคือมันจะกรุบๆกรอบๆเวลากัดเข้าไปค่ะแต่รสชาติจะหวานนำนิดๆ
แต่ก็ไม่ได้รสจัดนอกจากความกรอบอย่างอื่นบีเฉยๆนะไมได้รู้สึกเด่นไรมาก

-Volcano(250บาท)
เป็นเมนูหอยแบบอารมหอยระเบิดอะค่ะ
เมนูนี้คือเล็กจุงนึกภาพอาหารบนฝาหอยขนาดประมานไม่ถึงฝ่ามือ
น้อยไปนิดอันนี้คงเหมาะกับการชิมๆเสริฟมาแบบร้อนๆหน่อยรสชาติจัดกว่าcrunchyนิดๆ
รสมันจะมีเปรี้ยวหวานเค็มผสมกันชัดหน่อยแต่ก็ไม่อินมาหอยู่ดี

โดยรวมก็ดีอ่ะค่ะแต่บียังไม่ประทับใจ2เมนูนี้เท่าไร
ราคาค่อนข้างสูง
แต่ไม่เท่าyashin555
ให้8/10ค่าา",0.24822695035460993,1
1451,ติ่นไท่ฟงภัตตาคารหรูจากไต้หวันโฆษณาตนว่าใช้วัตถุดิบชั้นยอดคุณภาพเยี่ยมแต่สำหรับในประเทศไทยติ่นไท่ฟงกลับยังคงสั่งซื้อวัตถุดับจากฟาร์มไข่ไก่ที่ไม่ได้มาตรฐานสวัสดิภาพสัตว์ระดับนานาชาติบริษัทนานาชาติหลายแห่งต่างก็ประกาศเจตนารมณ์เลิกสั่งซื้อไข่ไก่จากฟาร์มที่ขังแม่ไก่ไว้ในกรงแคบๆแสนโหดร้ายทารุณแล้วติ่นไท่ฟงก็รู้ดีว่ากรงโหดร้ายกับแม่ไก่ขนาดไหนจึงได้ประกาศเจตนารมณ์เลิกสั่งซื้อไข่ไก่จากฟาร์มที่ใช้กรงในสหราชอาณาจักรแล้วแต่ยังไม่ประกาศนโยบายอย่างเดียวกันในประเทศไทยแบบนี้หมายความว่าไงติ่นไท่ฟง?!www.change.org/DinTaiFungTH,0.3469387755102041,1
1452,"Katsushinตั้งอยู่ในซอยทานตะวันหรือสีลมซอย6ย่านสุรวงศ์เปิดบริการวันจันทร์-เสาร์เวลา11.00-14.00น.และ18.00-23.00น.
บรรยากาศภายในร้านตกแต่งสไตล์ญี่ปุ่นมากๆค่ะมี2ชั้นชั้นล่างจะนั่งทานที่เคาน์เตอร์และสามารถดูเชฟทำอาหารไปด้วยค่ะส่วนชั้นบนก็เป็นพื้นที่นั่งทานสบายๆ
ร้านอาหารญี่ปุ่นเล็กๆแต่คุณภาพคับที่มากๆคนเยอะตลอดกับเมนูอาหารรสชาติถูกปากอร่อยมากๆค่ะและรายการอาหารของที่นี่จะเน้นเป็นประเภททงคัตสึค่ะ
เมนูอร่อย
HireKatsuSetชุดหมูสันในชุบแป้งทอด(240บาท)แป้งกรอบและเนื้อสันในนุ่มดีค่ะทานกับเครื่องเคียงอย่างกะหล่ำปลีซอยจุใจมากๆแถมเติมกะหล่ำปลีกับข้าวได้ตลอดอีกอิ่มอร่อยคุ้มสุดๆค่ะ
ราคาไม่แพงและอาหารอร่อยอิ่มแบบฟินๆมากค่ะการบริหารดีค่ะพนักงานคอยบริการตลอด",0.33636363636363636,0
1453,ข้าวหมูแดงสีมรกตย่านวัดไตรมิตรที่เป็นขายดิบขายดีมานานหลายสิบปีรสชาติอร่อยถูกใจผู้คนมากมายวันก่อนนั่งทานที่ร้านยังคิดอิจฉาอาเฮียที่สับหมูขายดีขนาดนี้เลยหรอคนมาซื้อไม่ขาดสายเลยหมูแดงย่างมาอย่างดีหมูกรอบก็ฟูกรอบกุนเชียงก็ชิ้นใหญ่น้ำราดก็อร่อยราคาก็ไม่แพงถึงจะสั่งพิเศษที่ราคาจานละ100แต่เอาจริงๆเยอะและคุ้มค่ามากๆครับถ้าผ่านย่านวัดไตรมิตรห้ามพลาดจริงๆครับร้านนี้:3,0.1693548387096774,0
1454,ร้านที่เขาว่าต้องไปกินเพราะติดอันดับ1ใน10ของร้านข้าวหมูแดงแต่พอไปกินแล้วคือมันไม่ใช่อะไม่โดนเท่าไหร่เทียบกับร้านตรงแยกสุทธิสารนั่นจะเวิรคกว่าน้ำราดมันชืดๆไม่ล้ำชอบแต่ไข่มะตูมอร่อยดีกุนเชียงก็ฉืดๆบอกไม่ถูกคะ,0.1693548387096774,1
1455,"ร้านนี้ดังมากอยากมาลองนานแล้วพอได้มาก็มืดทางมันไกลแอบหลงก็หิวๆวันที่ไปคนเยอะอยู่แต่ก็โอเคไหนๆก็มา
สั่งอาหารได้ช้าหน่อยคงเพราะคนยเอะแต่อาหารเค้าก็โอเคใช้ได้ตามราคาออแกนิคนี่นามีสวนผักใกล้ๆไม่ได้เข้าไปดึกแล้วเห็นคนบอกว่าพนง.หน้าบึงก็ไม่เห็นบึงเรียกว่าหน้านิ่งมากกว่า",0.3023255813953488,0
1456,"แวะมาทานอาหารที่ศาลาแดง-สีลมก็เปิดดูจากแอพวงในนี่แหละค่ะ
ได้เห็นร้านนี้ติดwongnaiปี2017แถมช่วงนี้ชอบกินแกงกะหรี่เป็นพิเศษต้องลองหน่อยแล้ว
เมนูจะเป็นข้าวแกงกะหรี่ล้วนๆค่ะเลือกท็อปปิ้งเอาส่วนเราเลือกที่จัดไว้เป็นเซ็ตข้าวแกงกะหรี่หมูติดมันชุบแป้งทอด(ก็ดูมาจากที่เพื่อนๆแนะนำนั่นแหละ555)ราคา280บาทค่ะมันจะเสิร์ฟพร้อมกับน้ำเปล่าสลัดและขนมหวานให้เลือกได้3อย่าง(เยลลี่กาแฟพุดดิ้งนมแล้วก็กาแฟuccส่วนเราเลือกพุดดิ้งนมไปค่ะ)

มาที่สลัดก่อนน้ำสลัดมีกลิ่นกระเทียมฉุนมากๆคือชอบไหมก็ชอบนะ555แต่เราไม่เคยทานแบบนี้มาก่อนพอทานแกล้มกับข้าวแกงกะหรี่ก็เข้ากันดีนะส่วนรสชาติของตัวแกงกะหรี่จะออกหวานเลยแต่ก็เข้มข้นสะใจมากๆแนะนำให้เลือกท็อปปิ้งแบบติดมันนะคะเพราะมันหอมมากกกกัดเข้าไปยังชุ่มๆอยู่เลย(สายอ้วน)วันถัดมายังรู้สึกถึงกลิ่นอยู่เลย
(จานใหญ่อยู่นะคะเรากินแล้วเกือบจุกแต่ก็ไม่ถึงกับทาน2คนแล้วพอดีนะลองคำนวณๆดูค่ะ)
ส่วนพุดดิ้งนมเราเฉยๆนะมีสับปะรดมาให้สองชิ้นไม่ค่อยเข้ากันเท่าไหร่แต่ก็ถือว่าปิดท้ายด้วยดีเราโอเคกับเซ็ตนี้ในราคา280บาทนะ(ไม่มีvatและserviceซึ่งพนง.ดูแลดีมากๆๆ)

ที่สำคัญคือร้านนี้ไม่ใช้หลอดพลาสติกเลยค่ะขนาดที่รองแก้วก็เป็นแบบใช้ซ้ำเขาเตรียมอุปกรณ์ทุกอย่างให้สบายใจไม่สร้างขยะค่า",0.23125,0
1457,"รวมตัวกับเพื่อนไปทานข้าวหมูทอดที่ร้านKatsushinสีลม
วันนี้สั่งเนื้อหมูสันนอกติดมันชุบแป้งทอดเสริฟพร้อมกับข้าวและซุป
ซึ่งข้าวและซุปผักสลัดสามารถขอเพิ่มได้อย่างละครั้ง

ตอนแรกทางร้านจะเสริฟงามาให้บดกันก่อนผสมน้ำจิ้มลงไปชิมดูน้ำจิ้มเข้มข้นดีมาก

หมูทอดมาพร้อมข้าวและซุปมิโสะเต้าหู้สาหร่าย
ซุปรสค่อนข้างเข้มข้นแต่ถ้าเทียบกับร้านอื่นจะค่อนข้างเค็ม

ส่วนของหมูทอดจะทอดใหม่ด้านนอกแป้งกรอบมากแต่ด้านในเนื้อยังคงความฉ่ำไว้ได้ดีนุ่มยิ่งมีมันหมูติดมาด้วยนิดหน่อยทานคู่กับข้าวฟินดีมาก

พี่พนักงานบริการดีมากๆ
ร้านคนค่อนข้างเยอะหากจะไปลองโทรไปเชคดูก่อนก็ดีครับ:)",0.8529411764705882,0
1458,"ได้ยินชื่อเสียงมานานเลยถือโอกาสมาลองร้านหาได้ง่ายเข้าสุขุมวิท39มาตรงมาเรื่อยๆอยู่ขวามือวันนี้สั่งราเมนต้นตำหรับ
เกี้ยวซ่าข้าวหมูตุ๋นยำหน่อไม้ญี่ปุ่นโดยรวมดีราเมนมีความเข้มข้นมันส์ๆค่าเสียหายวันนี้942฿ร้านนี้จะมีเซอร์วิสชาร์จน่ะ",0.12041884816753927,0
1459,"ขนมอร่อยโดยเฉพาะเค้กเลิศมากค่ะ

ส่วนอาหารส่วนตัวรู้สึกว่าอร่อยตามมาตรฐานนะคะ
แต่รู้สึกว่าครัวดอกไม้ขาวจะโดดเด่นเรื่องขนมมากกว่า
เมนูแนะนำช็อกโกแลตเค้กหน้านิ่ม
และเค้กอื่นๆอร่อยเหมือนกันค่ะ

น้ำที่สั่งวันนี้
ช็อกโกแลตปั่นน้ำสับปะรดปั่นมะม่วงปั่นอร่อยดีค่ะสั่งแบบหวานน้อย",0.09504132231404959,0
1460,รอคิวไม่ค่อยนานได้กินแล้วก็สมใจอยากเลยคร้าาราคาเหมะกับแต่ละจาน,0.50625,1
1461,"กรุบกรอบเข้มข้นสมกับUsers’choice2019

ร้านข้าวแกงกะกรี่ชื่อดังประจำย่านสีลมมาง่ายสุดเดินเชื่อมมาจากสถานีbtsมาอาคารธนิยะฝั่งbtswingถ้ามาตอนเที่ยงอาจมีคิวครับ

ร้านค่อนข้างเล็กโต๊ะเก้าอี้ดูแน่นสะอาดในระดับนึงครับเมื่อเดินเข้าร้านก็ได้ยินเสียงต้อนรับ“อินัสชัยมาเสะ!”ที่คุ้นเคย

อาหารมาไวพอควร
-ข้าวแกงกะหรี่หมูติดมันชุบแป้งทอด
แกงกะหรี่รสเข้มพอควรไม่เผ็ดมากเสิร์ฟพร้อมกับข้าวญี่ปุ่นร้อนๆเคี้ยวมันยิ่งกินยิ่งอร่อยกัดหมูติดมันชุบแป้งทอดกรอบตั้งแต่คำแรกจนคำสุดท้ายเนื้อหมูนุ่มแต่เด้งสู้ฟัน
เยี่ยมจริงๆ

-เยลลี่กาแฟ
ในชุดเสิร์ฟมาพร้อมเยลลี่กาแฟหวานกลมกล่อมตัดรสแกงกะหรี่ได้ดี

สรุปอร่อยกรอบมาไวเหมาะกับofficemanตอนเที่ยงมาก!",0.19463087248322147,1
1462,ได้มาลองทานomakaseร้านใหม่แถวราชพฤกษ์ของสดอร่อยมากเนื้อซาซิมิให้เยอะข้าวน้อยอยากให้มาลองทานกันเยอะๆๆๆ😍✨✨,0.24666666666666667,1
1463,"เหมาะกับการกินทั้งเด็กและผู้ใหญ่อาหารรสชาติดีเป็นอาหารที่รสชาติแปลกใหม่ที่เราหากินไม่ค่อยได้ร้านตั้งอยู่ริมคลองโอ่งอ่างบรรยากาศดีเจ้าของร้านดีมากแนะนำทุกอย่างรวมทั้งปรับเมนูให้เหมาะสมกับความต้องการของเราได้มีหลากหลายเมนูทั้งเมนูเนื้อสัตว์เช่นไก่หมูรวมทั้งเมนูที่เหมาะสมกับผู้ที่ทานมังสวิรัติ

เวลา:10.00-22.00ทุกวัน
ที่ตั้ง:ริมคลองโอ่งอ่าง
ที่จอดรถ:ไม่มีของที่ร้านต้องจอดที่อื่น",0.2,1
1464,อาหารถือว่าอร่อยใช้ได้ร้านตบแต่งได้สวยมากกกกให้บรรยากาศย้อนยุคแบบไทยๆแต่จอดรถลำบากเพราะไม่มีที่จอดรถของร้านเองราคายังสูงไปกับรสชาดอาหารเท่านี้,0.2542372881355932,1
1465,อาหารพื้นเมืองมีให้เลือกหลากหลายคุณภาพอาหารดีราคาไม่แพงอาหารแนะนำมีให้เลือกเยอะเลยเห็ดโคนลองทานกันให้ได้เลยนะครับแต่ต้องไปรอต่อแถวเนื่องจากโต๊ะเต็มจะส่วนมากในช่วงตอนเย็นที่จอดรถไม่มีต้องระวังตำรวจล๊อกล้อด้วย,0.2073170731707317,0
1466,เป็นคนไม่ชอบกินก๋วยจั๊บแต่อยากลองหาอยู่3อาทิตย์ตามรีวิวดูเหมือนน้อยแต่อิ่มลองชิมน้ำซุปถูกใจมากเผ็ดร้อนพริกไทกลิ่นพริกไทเตะขึ้นจมูกชอบมากกกออกเค็มไปหน่อยปรุงเอาใหม่อร่อยถูกใจมาก,0.0,1
1467,สดอร่อยมากๆคุ้มราคามากๆค่ะ,0.675,1
1468,"อินเทรนกับร้านดังในช่วงนี้หากอยากทานชุดOmakaseราคาพอไปไหวที่ประมาณไม่เกิน2,000บาทต่อคน(ปรกติถ้าแบบพรี่เมี่ยมน่าจะ2500-3000บาท)โดยที่เป็นชุดโปรในวงในที่หลายคนน่าจะซื้อดิวคุ้มๆแบบนี้ไว้
เมนู15coursesนี้ถือว่าน่าจะเหมาะกับคนไทย
1.หลายเมนูเป็นของทานง่ายคือไข่ตุ๋นเต้าหู้หมี่เย็นไข่ปลาแซลมอลหอยเชลล์ย่างที่น่าจะยากน่าจะเป็นไข่หอยเม่นที่หลายคนอาจจะไม่ชอบ
2.ไม่มีเมนูเนื้อวัวเน้นปลาสดที่เป็นปลาเนื้อขาวทานง่าย
3.ความหลากหลายของเมนูผสมดีบางคนอาจจะไม่ชอบปลาดิบมาก
4.ถ้าไม่ทานตับห่านเปลี่ยนได้
ถือว่าเป็นชุดOmakaseอร่อยราคาดีอยู่จากที่ทานมาหลายที่บรรยากาศอาจจะยังต้องอีกนิดด้วยแสงไฟการเสริฟที่chefอาจจะไม่ได้โชว์ในมุมที่เห็นได้ทุกคน",0.5811965811965812,1
1469,"บังคะระราเมงเปิดมาหลายปีมาก็หลายทีแล้วขอเขียนรีวิวเบาๆครั้งแรกค่ะ
ครั้งแรกคุณน้าและครอบครัวคุณน้าชวนมาทั้งๆที่บ้านอยู่ไกลจากสุขุมวิทมาก
แต่ก็เพราะรีวิวต่างๆทำให้คุณน้าอยากมาลองทานกันทั้งครอบครัว
ครั้งที่สองเพื่อนชวนมาบอกว่าจะพามาร้านราเมงที่อร่อยที่สุดในกทม.
(เพื่อนเป็นนักชิมนักเขียนนักรีวิวอาหารตัวยงซึ่งนานมาแล้วก่อนยามาโกยะราเมงจะมีหลายสาขา
เพื่อนคนนี้ก็เป็นคนชวนไปทานยามาโกยะที่สาขาสุรวงศ์ซึ่งตอนนั้นคิดว่าไข่ต้มมันสุดยอดมาก)
เอาง่ายๆว่าใครๆก็ชวนมาเพราะรสชาติและชื่อเสียงอันโด่งดังของร้านนั้นเอง

เข้าเรื่องร้านนี้มีจุดเด่นตรงที่ราเมงสามารถสั่งให้ลดเส้นลดมันลดเค็มได้
ซึ่งเหมาะกับบางคนที่ทานไม่เยอะมากต้องการลดความมันในน้ำซุปทำให้ไม่เลี่ยนมาก
ลดเค็มก็เหมาะกับคนที่ห่วงสุขภาพอย่างคุณพ่อนิถูกใจมากเพราะไม่ชอบทานเค็มพอเจอร้านนี้เข้าไปก็เลยถูกใจท่านมาก

รสชาติน้ำซุปบังคะระเข้มข้นอร่อยกลมกล่อม
ในร้านมีกระเทียมเม็ดใหญ่ๆไว้บดให้เพิ่มรสชาติน้ำซุปได้ดีขึ้นไปอีก
หมูสามชั้นที่ร้านให้มาเส้นใหญ่มากครึ่งมันครึ่งเนื้อเนื้อร่วนๆหลุดจากมันได้ง่าย
(ไม่ชอบทานมันก็เลยแยกมันออกจากเนื้อเนื้อติดมันอร่อยดีค่ะ)
หมูชาบูก็ให้มาเยอะทานไม่หมดค่ะขนาดลดเส้นด้วยก็แล้ว

ไก่คาราอาเกะมาพร้อมกับมะนาว
โรยพริกไทยเพิ่มเองก็อร่อยใช้ได้ค่ะ
เนื้ออาจจะกระด้างๆไปซักนิดแต่รสชาติดีทานกับคุณพ่อจนหมดค่ะ

รวมๆแล้วร้านนี้คงมาอีกแน่นอน
เหมาะมากกับผู้ที่มีความหิวโหยมากเป็นพิเศษเพราะชามใหญ่มาก
พนักงานบริการดีมากค่ะ",0.23076923076923078,0
1470,"ร้านผัดไทยเส้นจันท์มันกุ้งกุ้งสดชื่อดังเปิดมายาวนานคิวยาว

ตอนนี้ไม่มีที่นั่งด้านนอกแล้วมีแต่ที่นั่งด้านในที่ติดแอร์ไม่มีโต๊ะสำหรับกลุ่มใหญ่อาหารอร่อยเหมือนเดิม
น้ำส้มอร่อยเหมือนเดิม
ที่จอดรถหายากเล็กน้อย",0.11842105263157894,0
1471,ซูชิอร่อยค่ะมีให้เลือกหลากหลายรสชาติและวัตถุดิบดีค่ะแต่คนเยอะมากกกไปรอเป็นชม.เลยต้องไปเร็วๆนะตะไม่มีที่จอดรถไปจอดที่ตึกรังสิตค่ะโดยรวมแล้วคุ้มค่าค่ะอร่อยเด็ดจริงๆชอบทุกๆเมนูเลยค่ะ!,0.3862433862433862,1
1472,"กว่านี้ไม่มีอีกแล้วววเป็นขาหมูอันดับหนึ่งในดวงใจเอาไป101010ไม่มีหักจ้า

เมนูไม่ยุ่งยากมี6แบบให้เลือก
•ขาหมูใหญ่(280.-)•ขาหมูเล็ก(140.-)•คากิ(60.-)•ข้อคากิ(60.-)•เนื้อหนัง(50.-)•เครื่องใน(50.-)•ข้าวเปล่า(5.-)*ไม่มีแบบราดข้าวนาจาาา

ที่บอกว่ามันที่หนึ่งเพราะมันเปื่อยแต่ไม่เละนุ่มเต็มปากเต็มคำหนังนี่เด้งเรียกได้ว่าคอลลาเจนมาเต็มมันที่แทรกอยู่ละระหว่างเนื้อกับหนังก็พอดีๆตัวเนื้อนุ่มไม่เหนียวเลยยในเนื้อคือเหมือนอมน้ำขาหมูไว้ฉ่ำๆรสไม่จืดน้ำราดมีรสเค็มมีหวานตัดเล็กน้อยแบบน้อยมากกกกโอ้ยยยละลายในปากหอมมเครื่องเทศนิดๆ

น้ำส้มก็เห็นจะเป็นทีเด็ดที่ต้องมาคู่กันแบบขาดไม่ได้เพื่อเพิ่มรสชาติเปรี้ยวเผ็ดเล็กๆตัดเลี่ยนเพิ่มกลิ่นหอมของกระเทียมให้ไปเจอกับกลิ่นเคี้ยวขาหมูแล้วในน้ำจิ้มนี่เค้าปั่นเนื้อพริกและกระเทียมลงไปด้วยเลยเน้นๆตักตามชอบ

เอาเป็นว่าชีวิตนี้แนะนำให้ไปลองสักครั้งนะคะแล้วคุณจะลืมขาหมูที่เคยกินไปเลย
ปล.ที่ร้านไม่มีที่จอดต้องไปตึกstatetowerไม่ก็โรบินสันบางรักละเดินมาค่ะ",0.14432989690721648,0
1473,อาหารไทยที่นำเสนอแบบโมเดิร์นบริการดีภายในอาคารเก่าแก่แบบไทยซื้อดีลมาจากwongnaiอาหารดีมากกลมกล่อมเราชอบที่ทำให้มันสนุกขึ้นจากการจัดจานและซื้อlunchsetมาเพิ่มทอดมันกุ้งในsetอร่อยมากเนื้อแน่น,0.3971631205673759,1
1474,"""ทริปชิมๆย่านบางลำพู""ชวนกันมาร้านนี้ที่นั่งเยอะมากบางมุมไม่ค่อยน่ามอง...อาหารจานเด่นหลายอย่างเลือกที่ไม่หนักท้องมาก

เนื้อสะเต๊ะ-ทำไมวันนี้ไม่อร่อยเลย/ก๋วยเตี๋ยวแกง-ก็ไม่ใช่รสดั้งเดิม/เปาะเปี๊ยะสด-ยิ่งน่าขัดใจ...กลายเป็นลูกชิ้นปิ้งที่พอทานได้/โอเลี้ยงก็จืดชืด

ชอบใจตรงการบริการที่รวดเร็วสั่งปุ๊บได้ปั๊บเรียกเก็บตังค์ก็ฉับไว",0.07954545454545454,0
1475,"ได้ยินชื่อเสียงเรียงนามของร้านนี้มานานวันนี้เลยมีโอกาสได้มาลองทานเป็นครั้งแรก
เมนูที่ได้สั่งมีดังนี้
1.เป็ดพะโล้---เนื้อเป็ดหั่นไม่หนามากแต่นุ่มใช้ได้รสชาติกลมกล่อม
2.ห่านพะโล้---เนื้อหนานุ่มกว่าเป็ดแถมไม่เหม็นสาบเลย
3.ไส้เป็ดพะโล้+เลือด---ไส้เป็ดกรึบมากเคี้ยวเพลินเลือดไม่เหม็นคาว
4.ไส้หมูพะโล้ทอด---ไม่กรอบมากแต่รสชาติถึงเครื่องพะโล้
5.แกงคั่วหอยขม---รสชาติหวานอย่างเดียวหวานเลี่ยนทานแทบไม่ได้ไม่แนะนำให้สั่ง",0.11428571428571428,0
1476,"วันนี้มาทานอาหารกลางวันกันที่ร้านราเมนชื่อดังBankaraRamenร้านนี้อยู่ในซอยสุขุมวิท39เข้าไปในซอยประมาณ500ม.ทางขวาจะเห็นThemanorเลี้ยวรถเข้าไปจอดได้เลยร้านอยู่ชั้นล่าง

วันนี้ผมอยากลองเมนูข้าวเลยสั่งButaKakuniDonข้าวหน้าหมูสามชั้นตุ๋นมาทานกับเกี๊ยวซ่าสำหรับผมเกี๊ยวซ่าเป็นเมนูที่ขาดไม่ได้เลยเวลากินร้านราเมน(ถึงวันนี้จะไม่ได้ราเมนก็เถอะ)ข้าวButaKakuniDonอร่อยมากหวานกำลังดีผมชอบสุดๆส่วนเกี๊ยวซ่าผมไม่ประทับใจเท่าไหร่

สรุปร้านนี้เป็นอีกร้านที่ผมมาทานประจำเมนูที่แนะนำคือเมนูที่เป็นพวกTonkotsuหรือก็คือราเมนในซุปกระดูกหมูน้ำข้นอร่อยๆมากส่วนวันนี้ได้ลองทานเมนูข้าวดูก็อร่อยไม่แพ้กันถ้าใครผ่านมาร้านนี้ก็อยากให้ลองแวะทานกันดูครับ",0.28901734104046245,0
1477,"คิดไว้แล้วว่าคนต้องเยอะแน่ได้ต่อคิวแน่
แต่ถ้าไปช่วง4ทุ่มขึ้นไปไม่ต้องต่อคิวเลยจ้าาาาา
มีโต๊ะว่างเยอะเลยแต่ร้านค่อนข้างเสียงดัง

-พนักงาน
บางคนต้องเรียก2-3ครั้งเรียกเก็บตังก็เดินผ่าน
แต่บางคนก็บริการดียิ้มแย้ม

-รสชาติ
เราว่ารสชาติใช้ได้นะชอบคอหมูย่างผัดน้ำพริกอร่อยมากแต่อ้วนมากกกก",0.323943661971831,0
1478,อาหารอร่อยค่าเชฟชวนคุยตลอดเลย,0.9431818181818182,1
1479,"เซี้ยเกาเหลาเนื้อวัวไร้เทียมทานเป็นร้านอาหารประเภทก๋วยเตี๋ยวเนื้อเจ้าเก่าแก่ในตำนานอีกร้านหนึ่งร้านอยู่บนถนนบริพัตรเมนูที่ได้ชิมวันนี้ก็เป็น

เกาเหลารวมทุกอย่างสิ่งแรกที่สดุดตาในชามนี้คือน้ำซุปสีอ่อนรสแบบนํ้าตุ๋นเน้นกลมกล่อมมีกลิ่นสมุนไพรจีนอ่อนๆรสอ่อนไม่เข้มข้นเครื่องในร้านนี้ให้มาหลากหลายทํามาแบบไม่ได้เปื่อยนุ่มสักเท่าไรต้องออกแรงเคี้ยวสักเล็กน้อยที่ใส่มาผมชอบเนื้อสดกับตับมากที่สุดชามนี้ไม่มีลูกชิ้นนะ

ร้านมีขนาดหนึ่งคูหาภายในก็รักษาความสะอาดสะอ้านได้พอได้ร้านเปิดช่วงเช้าถึงบ่ายหยุดทุกวันอาทิตย์ตอนกลางวันอากาศค่อนข้างร้อนอบอ้าวมีพัดลมหมุนไปมาแต่ก็ช่วยไม่ได้มากนักข้อเสียคือร้านไม่มีที่จอดรถข้างทางที่จอดได้ก็มีการจับจองกันหมดแล้วหาจอดยากมาก",0.2967741935483871,1
